ID de Producto,color_num,talla_num,mes,es_campana,ventas_mes_pasado,cantidad_vendida
3,3,2,1,1,786.0,298
3,3,2,2,1,298.0,158
3,3,2,3,1,158.0,148
3,3,2,4,0,148.0,128
3,3,2,5,0,128.0,158
3,3,2,6,0,158.0,166
3,3,2,7,1,166.0,188
3,3,2,8,0,188.0,168
3,3,2,9,0,168.0,188
3,3,2,10,0,188.0,152
3,3,2,11,0,152.0,206
3,3,2,12,1,206.0,646
3,3,2,1,1,646.0,286
3,3,2,2,1,286.0,178
3,3,2,3,1,178.0,202
3,3,2,4,0,202.0,186
3,3,2,5,0,186.0,94
3,3,2,6,0,94.0,150
3,3,2,7,1,150.0,192
3,3,2,8,0,192.0,160
3,3,2,9,0,160.0,142
3,3,2,10,0,142.0,120
3,3,2,11,0,120.0,126
3,3,2,12,1,126.0,640
3,3,2,1,1,640.0,282
3,3,2,2,1,282.0,110
3,3,2,3,1,110.0,224
3,3,2,4,0,224.0,166
3,3,2,5,0,166.0,150
3,3,2,6,0,150.0,124
3,3,2,7,1,124.0,128
3,3,2,8,0,128.0,158
3,3,2,9,0,158.0,168
3,3,2,10,0,168.0,176
3,3,2,11,0,176.0,170
3,3,2,12,1,170.0,686
3,3,2,1,1,686.0,346
3,3,2,2,1,346.0,166
3,3,2,3,1,166.0,164
3,3,2,4,0,164.0,190
3,3,2,5,0,190.0,198
3,3,2,6,0,198.0,204
3,3,2,7,1,204.0,176
3,3,2,8,0,176.0,182
3,3,2,9,0,182.0,156
3,3,2,10,0,156.0,214
3,3,2,11,0,214.0,162
3,3,2,12,1,162.0,550
3,3,5,1,1,0.0,330
3,3,5,2,1,330.0,150
3,3,5,3,1,150.0,186
3,3,5,4,0,186.0,226
3,3,5,5,0,226.0,200
3,3,5,6,0,200.0,140
3,3,5,7,1,140.0,194
3,3,5,8,0,194.0,178
3,3,5,9,0,178.0,190
3,3,5,10,0,190.0,164
3,3,5,11,0,164.0,128
3,3,5,12,1,128.0,594
3,3,5,1,1,594.0,336
3,3,5,2,1,336.0,120
3,3,5,3,1,120.0,134
3,3,5,4,0,134.0,172
3,3,5,5,0,172.0,178
3,3,5,6,0,178.0,196
3,3,5,7,1,196.0,250
3,3,5,8,0,250.0,140
3,3,5,9,0,140.0,166
3,3,5,10,0,166.0,116
3,3,5,11,0,116.0,216
3,3,5,12,1,216.0,646
3,3,5,1,1,646.0,166
3,3,5,2,1,166.0,186
3,3,5,3,1,186.0,160
3,3,5,4,0,160.0,164
3,3,5,5,0,164.0,196
3,3,5,6,0,196.0,160
3,3,5,7,1,160.0,194
3,3,5,8,0,194.0,188
3,3,5,9,0,188.0,192
3,3,5,10,0,192.0,146
3,3,5,11,0,146.0,174
3,3,5,12,1,174.0,570
3,3,5,1,1,570.0,308
3,3,5,2,1,308.0,188
3,3,5,3,1,188.0,158
3,3,5,4,0,158.0,172
3,3,5,5,0,172.0,182
3,3,5,6,0,182.0,146
3,3,5,7,1,146.0,186
3,3,5,8,0,186.0,170
3,3,5,9,0,170.0,206
3,3,5,10,0,206.0,136
3,3,5,11,0,136.0,186
3,3,5,12,1,186.0,664
3,3,5,1,1,664.0,304
3,3,5,2,1,304.0,166
3,3,5,3,1,166.0,144
3,3,5,4,0,144.0,148
3,3,5,5,0,148.0,190
3,3,5,6,0,190.0,174
3,3,5,7,1,174.0,190
3,3,5,8,0,190.0,202
3,3,5,9,0,202.0,170
3,3,5,10,0,170.0,180
3,3,5,11,0,180.0,178
3,3,5,12,1,178.0,508
3,3,5,1,1,508.0,464
3,3,5,2,1,464.0,170
3,3,5,3,1,170.0,154
3,3,5,4,0,154.0,146
3,3,5,5,0,146.0,178
3,3,5,6,0,178.0,154
3,3,5,7,1,154.0,194
3,3,5,8,0,194.0,220
3,3,5,9,0,220.0,154
3,3,5,10,0,154.0,182
3,3,5,11,0,182.0,158
3,3,5,12,1,158.0,818
3,3,5,1,1,818.0,432
3,3,5,2,1,432.0,94
3,3,5,3,1,94.0,192
3,3,5,4,0,192.0,186
3,3,5,5,0,186.0,164
3,3,5,6,0,164.0,154
3,3,5,7,1,154.0,198
3,3,5,8,0,198.0,188
3,3,5,9,0,188.0,214
3,3,5,10,0,214.0,198
3,3,5,11,0,198.0,192
3,3,5,12,1,192.0,684
3,3,5,1,1,684.0,272
3,3,5,2,1,272.0,172
3,3,5,3,1,172.0,146
3,3,5,4,0,146.0,172
3,3,5,5,0,172.0,186
3,3,5,6,0,186.0,186
3,3,5,7,1,186.0,184
3,3,5,8,0,184.0,168
3,3,5,9,0,168.0,180
3,3,5,10,0,180.0,198
3,3,5,11,0,198.0,152
3,3,5,12,1,152.0,542
4,3,2,1,1,0.0,376
4,3,2,2,1,376.0,122
4,3,2,3,1,122.0,152
4,3,2,4,0,152.0,160
4,3,2,5,0,160.0,182
4,3,2,6,0,182.0,138
4,3,2,7,1,138.0,178
4,3,2,8,0,178.0,192
4,3,2,9,0,192.0,136
4,3,2,10,0,136.0,184
4,3,2,11,0,184.0,190
4,3,2,12,1,190.0,454
4,3,2,1,1,454.0,402
4,3,2,2,1,402.0,150
4,3,2,3,1,150.0,160
4,3,2,4,0,160.0,170
4,3,2,5,0,170.0,188
4,3,2,6,0,188.0,134
4,3,2,7,1,134.0,166
4,3,2,8,0,166.0,154
4,3,2,9,0,154.0,170
4,3,2,10,0,170.0,186
4,3,2,11,0,186.0,138
4,3,2,12,1,138.0,672
4,3,2,1,1,672.0,342
4,3,2,2,1,342.0,126
4,3,2,3,1,126.0,218
4,3,2,4,0,218.0,160
4,3,2,5,0,160.0,182
4,3,2,6,0,182.0,206
4,3,2,7,1,206.0,192
4,3,2,8,0,192.0,138
4,3,2,9,0,138.0,164
4,3,2,10,0,164.0,186
4,3,2,11,0,186.0,134
4,3,2,12,1,134.0,800
4,3,2,1,1,800.0,278
4,3,2,2,1,278.0,170
4,3,2,3,1,170.0,178
4,3,2,4,0,178.0,134
4,3,2,5,0,134.0,200
4,3,2,6,0,200.0,244
4,3,2,7,1,244.0,144
4,3,2,8,0,144.0,172
4,3,2,9,0,172.0,170
4,3,2,10,0,170.0,204
4,3,2,11,0,204.0,180
4,3,2,12,1,180.0,866
4,3,2,1,1,866.0,334
4,3,2,2,1,334.0,176
4,3,2,3,1,176.0,206
4,3,2,4,0,206.0,196
4,3,2,5,0,196.0,178
4,3,2,6,0,178.0,160
4,3,2,7,1,160.0,188
4,3,2,8,0,188.0,172
4,3,2,9,0,172.0,146
4,3,2,10,0,146.0,230
4,3,2,11,0,230.0,168
4,3,2,12,1,168.0,522
4,3,2,1,1,522.0,252
4,3,2,2,1,252.0,190
4,3,2,3,1,190.0,146
4,3,2,4,0,146.0,178
4,3,2,5,0,178.0,164
4,3,2,6,0,164.0,172
4,3,2,7,1,172.0,186
4,3,2,8,0,186.0,196
4,3,2,9,0,196.0,158
4,3,2,10,0,158.0,136
4,3,2,11,0,136.0,194
4,3,2,12,1,194.0,586
4,3,2,1,1,586.0,196
4,3,2,2,1,196.0,218
4,3,2,3,1,218.0,180
4,3,2,4,0,180.0,164
4,3,2,5,0,164.0,162
4,3,2,6,0,162.0,140
4,3,2,7,1,140.0,136
4,3,2,8,0,136.0,204
4,3,2,9,0,204.0,114
4,3,2,10,0,114.0,182
4,3,2,11,0,182.0,192
4,3,2,12,1,192.0,648
4,3,2,1,1,648.0,276
4,3,2,2,1,276.0,128
4,3,2,3,1,128.0,208
4,3,2,4,0,208.0,152
4,3,2,5,0,152.0,136
4,3,2,6,0,136.0,134
4,3,2,7,1,134.0,152
4,3,2,8,0,152.0,180
4,3,2,9,0,180.0,198
4,3,2,10,0,198.0,194
4,3,2,11,0,194.0,232
4,3,2,12,1,232.0,634
4,3,5,1,1,0.0,318
4,3,5,2,1,318.0,190
4,3,5,3,1,190.0,208
4,3,5,4,0,208.0,160
4,3,5,5,0,160.0,156
4,3,5,6,0,156.0,158
4,3,5,7,1,158.0,134
4,3,5,8,0,134.0,186
4,3,5,9,0,186.0,144
4,3,5,10,0,144.0,198
4,3,5,11,0,198.0,212
4,3,5,12,1,212.0,754
4,3,5,1,1,754.0,392
4,3,5,2,1,392.0,198
4,3,5,3,1,198.0,230
4,3,5,4,0,230.0,174
4,3,5,5,0,174.0,202
4,3,5,6,0,202.0,144
4,3,5,7,1,144.0,162
4,3,5,8,0,162.0,178
4,3,5,9,0,178.0,226
4,3,5,10,0,226.0,238
4,3,5,11,0,238.0,190
4,3,5,12,1,190.0,748
4,3,5,1,1,748.0,230
4,3,5,2,1,230.0,224
4,3,5,3,1,224.0,204
4,3,5,4,0,204.0,204
4,3,5,5,0,204.0,220
4,3,5,6,0,220.0,192
4,3,5,7,1,192.0,172
4,3,5,8,0,172.0,142
4,3,5,9,0,142.0,156
4,3,5,10,0,156.0,192
4,3,5,11,0,192.0,146
4,3,5,12,1,146.0,744
4,3,5,1,1,744.0,402
4,3,5,2,1,402.0,132
4,3,5,3,1,132.0,162
4,3,5,4,0,162.0,176
4,3,5,5,0,176.0,160
4,3,5,6,0,160.0,136
4,3,5,7,1,136.0,124
4,3,5,8,0,124.0,108
4,3,5,9,0,108.0,140
4,3,5,10,0,140.0,218
4,3,5,11,0,218.0,170
4,3,5,12,1,170.0,412
4,3,5,1,1,412.0,276
4,3,5,2,1,276.0,150
4,3,5,3,1,150.0,180
4,3,5,4,0,180.0,108
4,3,5,5,0,108.0,180
4,3,5,6,0,180.0,154
4,3,5,7,1,154.0,204
4,3,5,8,0,204.0,170
4,3,5,9,0,170.0,174
4,3,5,10,0,174.0,210
4,3,5,11,0,210.0,178
4,3,5,12,1,178.0,684
4,3,5,1,1,684.0,298
4,3,5,2,1,298.0,148
4,3,5,3,1,148.0,182
4,3,5,4,0,182.0,160
4,3,5,5,0,160.0,140
4,3,5,6,0,140.0,158
4,3,5,7,1,158.0,158
4,3,5,8,0,158.0,128
4,3,5,9,0,128.0,134
4,3,5,10,0,134.0,206
4,3,5,11,0,206.0,110
4,3,5,12,1,110.0,808
4,3,5,1,1,808.0,362
4,3,5,2,1,362.0,186
4,3,5,3,1,186.0,160
4,3,5,4,0,160.0,180
4,3,5,5,0,180.0,196
4,3,5,6,0,196.0,168
4,3,5,7,1,168.0,196
4,3,5,8,0,196.0,204
4,3,5,9,0,204.0,204
4,3,5,10,0,204.0,176
4,3,5,11,0,176.0,128
4,3,5,12,1,128.0,580
4,3,5,1,1,580.0,276
4,3,5,2,1,276.0,170
4,3,5,3,1,170.0,188
4,3,5,4,0,188.0,152
4,3,5,5,0,152.0,134
4,3,5,6,0,134.0,168
4,3,5,7,1,168.0,210
4,3,5,8,0,210.0,136
4,3,5,9,0,136.0,182
4,3,5,10,0,182.0,158
4,3,5,11,0,158.0,152
4,3,5,12,1,152.0,482
4,7,2,1,1,0.0,174
4,7,2,2,1,174.0,156
4,7,2,3,1,156.0,176
4,7,2,4,0,176.0,228
4,7,2,5,0,228.0,156
4,7,2,6,0,156.0,140
4,7,2,7,1,140.0,204
4,7,2,8,0,204.0,214
4,7,2,9,0,214.0,152
4,7,2,10,0,152.0,140
4,7,2,11,0,140.0,140
4,7,2,12,1,140.0,142
4,7,2,1,1,142.0,176
4,7,2,2,1,176.0,198
4,7,2,3,1,198.0,166
4,7,2,4,0,166.0,232
4,7,2,5,0,232.0,190
4,7,2,6,0,190.0,162
4,7,2,7,1,162.0,164
4,7,2,8,0,164.0,138
4,7,2,9,0,138.0,198
4,7,2,10,0,198.0,216
4,7,2,11,0,216.0,202
4,7,2,12,1,202.0,162
4,7,2,1,1,162.0,174
4,7,2,2,1,174.0,148
4,7,2,3,1,148.0,160
4,7,2,4,0,160.0,218
4,7,2,5,0,218.0,154
4,7,2,6,0,154.0,176
4,7,2,7,1,176.0,182
4,7,2,8,0,182.0,136
4,7,2,9,0,136.0,206
4,7,2,10,0,206.0,190
4,7,2,11,0,190.0,172
4,7,2,12,1,172.0,126
4,7,2,1,1,126.0,182
4,7,2,2,1,182.0,176
4,7,2,3,1,176.0,134
4,7,2,4,0,134.0,160
4,7,2,5,0,160.0,186
4,7,2,6,0,186.0,152
4,7,2,7,1,152.0,188
4,7,2,8,0,188.0,132
4,7,2,9,0,132.0,150
4,7,2,10,0,150.0,188
4,7,2,11,0,188.0,172
4,7,2,12,1,172.0,160
4,7,2,1,1,160.0,156
4,7,2,2,1,156.0,118
4,7,2,3,1,118.0,120
4,7,2,4,0,120.0,142
4,7,2,5,0,142.0,208
4,7,2,6,0,208.0,166
4,7,2,7,1,166.0,218
4,7,2,8,0,218.0,152
4,7,2,9,0,152.0,186
4,7,2,10,0,186.0,224
4,7,2,11,0,224.0,192
4,7,2,12,1,192.0,166
4,7,2,1,1,166.0,184
4,7,2,2,1,184.0,204
4,7,2,3,1,204.0,186
4,7,2,4,0,186.0,122
4,7,2,5,0,122.0,184
4,7,2,6,0,184.0,210
4,7,2,7,1,210.0,208
4,7,2,8,0,208.0,164
4,7,2,9,0,164.0,236
4,7,2,10,0,236.0,130
4,7,2,11,0,130.0,202
4,7,2,12,1,202.0,194
4,7,2,1,1,194.0,194
4,7,2,2,1,194.0,124
4,7,2,3,1,124.0,156
4,7,2,4,0,156.0,190
4,7,2,5,0,190.0,144
4,7,2,6,0,144.0,150
4,7,2,7,1,150.0,158
4,7,2,8,0,158.0,154
4,7,2,9,0,154.0,170
4,7,2,10,0,170.0,232
4,7,2,11,0,232.0,182
4,7,2,12,1,182.0,136
4,7,2,1,1,136.0,154
4,7,2,2,1,154.0,100
4,7,2,3,1,100.0,122
4,7,2,4,0,122.0,188
4,7,2,5,0,188.0,166
4,7,2,6,0,166.0,198
4,7,2,7,1,198.0,140
4,7,2,8,0,140.0,178
4,7,2,9,0,178.0,172
4,7,2,10,0,172.0,184
4,7,2,11,0,184.0,158
4,7,2,12,1,158.0,140
4,7,5,1,1,0.0,108
4,7,5,2,1,108.0,162
4,7,5,3,1,162.0,172
4,7,5,4,0,172.0,120
4,7,5,5,0,120.0,206
4,7,5,6,0,206.0,158
4,7,5,7,1,158.0,158
4,7,5,8,0,158.0,120
4,7,5,9,0,120.0,130
4,7,5,10,0,130.0,182
4,7,5,11,0,182.0,160
4,7,5,12,1,160.0,162
4,7,5,1,1,162.0,144
4,7,5,2,1,144.0,168
4,7,5,3,1,168.0,188
4,7,5,4,0,188.0,142
4,7,5,5,0,142.0,120
4,7,5,6,0,120.0,186
4,7,5,7,1,186.0,180
4,7,5,8,0,180.0,138
4,7,5,9,0,138.0,160
4,7,5,10,0,160.0,142
4,7,5,11,0,142.0,152
4,7,5,12,1,152.0,140
4,7,5,1,1,140.0,190
4,7,5,2,1,190.0,160
4,7,5,3,1,160.0,198
4,7,5,4,0,198.0,192
4,7,5,5,0,192.0,218
4,7,5,6,0,218.0,232
4,7,5,7,1,232.0,140
4,7,5,8,0,140.0,184
4,7,5,9,0,184.0,166
4,7,5,10,0,166.0,168
4,7,5,11,0,168.0,206
4,7,5,12,1,206.0,148
4,7,5,1,1,148.0,130
4,7,5,2,1,130.0,118
4,7,5,3,1,118.0,184
4,7,5,4,0,184.0,140
4,7,5,5,0,140.0,186
4,7,5,6,0,186.0,192
4,7,5,7,1,192.0,172
4,7,5,8,0,172.0,168
4,7,5,9,0,168.0,128
4,7,5,10,0,128.0,134
4,7,5,11,0,134.0,230
4,7,5,12,1,230.0,196
4,7,5,1,1,196.0,206
4,7,5,2,1,206.0,172
4,7,5,3,1,172.0,206
4,7,5,4,0,206.0,126
4,7,5,5,0,126.0,264
4,7,5,6,0,264.0,130
4,7,5,7,1,130.0,156
4,7,5,8,0,156.0,178
4,7,5,9,0,178.0,168
4,7,5,10,0,168.0,176
4,7,5,11,0,176.0,174
4,7,5,12,1,174.0,134
4,7,5,1,1,134.0,150
4,7,5,2,1,150.0,192
4,7,5,3,1,192.0,166
4,7,5,4,0,166.0,172
4,7,5,5,0,172.0,152
4,7,5,6,0,152.0,146
4,7,5,7,1,146.0,186
4,7,5,8,0,186.0,160
4,7,5,9,0,160.0,190
4,7,5,10,0,190.0,162
4,7,5,11,0,162.0,174
4,7,5,12,1,174.0,124
4,7,5,1,1,124.0,192
4,7,5,2,1,192.0,158
4,7,5,3,1,158.0,194
4,7,5,4,0,194.0,164
4,7,5,5,0,164.0,160
4,7,5,6,0,160.0,172
4,7,5,7,1,172.0,164
4,7,5,8,0,164.0,138
4,7,5,9,0,138.0,186
4,7,5,10,0,186.0,166
4,7,5,11,0,166.0,160
4,7,5,12,1,160.0,146
4,7,5,1,1,146.0,162
4,7,5,2,1,162.0,152
4,7,5,3,1,152.0,158
4,7,5,4,0,158.0,158
4,7,5,5,0,158.0,180
4,7,5,6,0,180.0,166
4,7,5,7,1,166.0,188
4,7,5,8,0,188.0,148
4,7,5,9,0,148.0,210
4,7,5,10,0,210.0,206
4,7,5,11,0,206.0,152
4,7,5,12,1,152.0,130
5,0,2,1,1,0.0,172
5,0,2,2,1,172.0,182
5,0,2,3,1,182.0,1656
5,0,2,4,0,1656.0,160
5,0,2,5,0,160.0,142
5,0,2,6,0,142.0,96
5,0,2,7,1,96.0,160
5,0,2,8,0,160.0,120
5,0,2,9,0,120.0,164
5,0,2,10,0,164.0,134
5,0,2,11,0,134.0,138
5,0,2,12,1,138.0,218
5,0,2,1,1,218.0,136
5,0,2,2,1,136.0,130
5,0,2,3,1,130.0,2840
5,0,2,4,0,2840.0,154
5,0,2,5,0,154.0,152
5,0,2,6,0,152.0,156
5,0,2,7,1,156.0,166
5,0,2,8,0,166.0,120
5,0,2,9,0,120.0,162
5,0,2,10,0,162.0,172
5,0,2,11,0,172.0,188
5,0,2,12,1,188.0,158
5,0,2,1,1,158.0,240
5,0,2,2,1,240.0,194
5,0,2,3,1,194.0,1602
5,0,2,4,0,1602.0,152
5,0,2,5,0,152.0,202
5,0,2,6,0,202.0,150
5,0,2,7,1,150.0,142
5,0,2,8,0,142.0,136
5,0,2,9,0,136.0,140
5,0,2,10,0,140.0,180
5,0,2,11,0,180.0,142
5,0,2,12,1,142.0,218
5,0,2,1,1,218.0,230
5,0,2,2,1,230.0,164
5,0,2,3,1,164.0,1972
5,0,2,4,0,1972.0,170
5,0,2,5,0,170.0,136
5,0,2,6,0,136.0,162
5,0,2,7,1,162.0,200
5,0,2,8,0,200.0,204
5,0,2,9,0,204.0,130
5,0,2,10,0,130.0,156
5,0,2,11,0,156.0,148
5,0,2,12,1,148.0,148
5,0,2,1,1,148.0,144
5,0,2,2,1,144.0,100
5,0,2,3,1,100.0,2542
5,0,2,4,0,2542.0,194
5,0,2,5,0,194.0,162
5,0,2,6,0,162.0,192
5,0,2,7,1,192.0,184
5,0,2,8,0,184.0,172
5,0,2,9,0,172.0,170
5,0,2,10,0,170.0,142
5,0,2,11,0,142.0,188
5,0,2,12,1,188.0,134
5,0,2,1,1,134.0,204
5,0,2,2,1,204.0,158
5,0,2,3,1,158.0,2652
5,0,2,4,0,2652.0,152
5,0,2,5,0,152.0,198
5,0,2,6,0,198.0,148
5,0,2,7,1,148.0,158
5,0,2,8,0,158.0,176
5,0,2,9,0,176.0,124
5,0,2,10,0,124.0,138
5,0,2,11,0,138.0,142
5,0,2,12,1,142.0,176
5,0,2,1,1,176.0,186
5,0,2,2,1,186.0,160
5,0,2,3,1,160.0,2112
5,0,2,4,0,2112.0,176
5,0,2,5,0,176.0,122
5,0,2,6,0,122.0,226
5,0,2,7,1,226.0,162
5,0,2,8,0,162.0,204
5,0,2,9,0,204.0,178
5,0,2,10,0,178.0,130
5,0,2,11,0,130.0,216
5,0,2,12,1,216.0,194
5,0,2,1,1,194.0,160
5,0,2,2,1,160.0,132
5,0,2,3,1,132.0,2268
5,0,2,4,0,2268.0,148
5,0,2,5,0,148.0,138
5,0,2,6,0,138.0,154
5,0,2,7,1,154.0,170
5,0,2,8,0,170.0,156
5,0,2,9,0,156.0,164
5,0,2,10,0,164.0,156
5,0,2,11,0,156.0,168
5,0,2,12,1,168.0,188
5,0,3,1,1,0.0,176
5,0,3,2,1,176.0,178
5,0,3,3,1,178.0,2696
5,0,3,4,0,2696.0,138
